-64.94140625,-19.04296875,-41.015625,-41.015625,0.0
-52.734375,-14.16015625,-32.2265625,-31.73828125,0.0
-46.38671875,-19.04296875,-32.71484375,-18.5546875,0.0
-41.50390625,-21.97265625,-45.41015625,-20.99609375,0.0
-32.2265625,-2.9296875,-30.2734375,-24.4140625,0.0
-31.73828125,0.0,-25.87890625,-28.80859375,0.0
-35.64453125,-14.16015625,-39.55078125,-29.78515625,0.0
-43.45703125,-23.4375,-44.921875,-32.71484375,0.0
-37.109375,-25.87890625,-39.0625,-36.1328125,0.0
-21.484375,-29.296875,-21.484375,-32.71484375,0.0
-14.6484375,-26.85546875,-14.16015625,-20.5078125,0.0
-28.3203125,-27.34375,-24.90234375,-19.53125,0.0
-47.8515625,-37.59765625,-39.0625,-37.109375,0.0
-59.08203125,-47.8515625,-61.03515625,-59.5703125,0.0
-53.22265625,-32.2265625,-65.4296875,-50.29296875,0.0
-41.9921875,-16.11328125,-42.96875,-28.80859375,0.0
-56.640625,-32.2265625,-43.45703125,-46.38671875,0.0
-63.4765625,-38.0859375,-55.17578125,-76.171875,0.0
-50.29296875,-28.3203125,-45.41015625,-67.87109375,0.0
-53.7109375,-35.15625,-38.57421875,-56.15234375,0.0
-62.5,-47.36328125,-52.734375,-54.6875,0.0
-61.03515625,-38.0859375,-54.6875,-64.94140625,0.0
-65.4296875,-26.85546875,-52.24609375,-72.265625,0.0
-64.94140625,-32.71484375,-56.15234375,-61.5234375,0.0
-62.98828125,-37.109375,-50.29296875,-55.17578125,0.0
-64.453125,-38.0859375,-41.015625,-58.10546875,0.0
-55.6640625,-30.76171875,-29.296875,-47.8515625,0.0
-68.359375,-27.34375,-30.2734375,-43.45703125,0.0
-97.65625,-30.76171875,-51.7578125,-56.640625,0.0
-103.02734375,-32.71484375,-58.10546875,-71.2890625,0.0
-102.5390625,-39.0625,-56.15234375,-77.1484375,0.0
-99.609375,-44.921875,-55.17578125,-70.80078125,0.0
-86.42578125,-40.52734375,-43.9453125,-46.875,0.0
-79.1015625,-35.64453125,-46.38671875,-42.48046875,0.0
-88.37890625,-37.59765625,-40.52734375,-60.05859375,0.0
-87.890625,-30.76171875,-30.76171875,-57.6171875,0.0
-75.1953125,-24.90234375,-36.62109375,-35.15625,0.0
-74.70703125,-37.59765625,-35.64453125,-25.87890625,0.0
-78.125,-40.52734375,-36.1328125,-37.59765625,0.0
-65.4296875,-21.484375,-34.1796875,-40.0390625,0.0
-64.94140625,-13.18359375,-45.8984375,-33.203125,0.0
-79.58984375,-25.390625,-55.6640625,-39.55078125,0.0
-73.2421875,-27.83203125,-47.8515625,-47.8515625,0.0
-62.98828125,-28.80859375,-42.48046875,-52.24609375,0.0
-57.12890625,-25.390625,-30.76171875,-47.8515625,0.0
-49.31640625,-23.4375,-36.62109375,-40.0390625,0.0
-48.828125,-19.53125,-43.9453125,-48.33984375,0.0
-60.546875,-28.80859375,-51.7578125,-68.84765625,0.0
-51.26953125,-30.76171875,-49.8046875,-58.59375,0.0
-29.296875,-9.27734375,-39.0625,-37.59765625,0.0
-22.94921875,-6.8359375,-39.55078125,-35.15625,0.0
-20.01953125,-11.71875,-41.9921875,-42.48046875,0.0
-15.13671875,-11.71875,-37.109375,-48.828125,0.0
-12.20703125,-10.7421875,-39.55078125,-44.43359375,0.0
-14.16015625,-16.6015625,-39.55078125,-36.62109375,0.0
-18.5546875,-21.97265625,-43.45703125,-41.9921875,0.0
-23.4375,-7.32421875,-43.9453125,-45.41015625,0.0
-26.3671875,-11.71875,-33.203125,-35.15625,0.0
-29.296875,-26.3671875,-25.390625,-27.34375,0.0
-36.1328125,-26.85546875,-23.92578125,-28.3203125,0.0
-45.41015625,-25.390625,-28.80859375,-35.15625,0.0
-53.7109375,-15.625,-31.73828125,-35.64453125,0.0
-62.01171875,-17.08984375,-34.66796875,-31.73828125,0.0
-71.77734375,-28.3203125,-32.71484375,-29.296875,0.0
-78.125,-22.94921875,-28.80859375,-36.1328125,0.0
-107.421875,-25.390625,-43.45703125,-54.6875,0.0
-124.51171875,-38.57421875,-46.875,-54.6875,0.0
-107.91015625,-33.69140625,-30.76171875,-41.9921875,0.0
-100.5859375,-27.34375,-33.69140625,-49.8046875,0.0
-84.9609375,-24.4140625,-38.0859375,-44.43359375,0.0
-69.3359375,-28.3203125,-25.390625,-29.78515625,0.0
-92.28515625,-42.48046875,-41.015625,-49.8046875,0.0
-96.6796875,-31.73828125,-42.96875,-55.17578125,0.0
-75.68359375,-11.71875,-25.87890625,-47.36328125,0.0
-72.75390625,-11.71875,-32.2265625,-36.1328125,0.0
-98.14453125,-30.2734375,-62.01171875,-43.45703125,0.0
-104.4921875,-36.1328125,-66.40625,-57.12890625,0.0
-93.75,-33.69140625,-61.5234375,-57.6171875,0.0
-93.75,-39.55078125,-39.55078125,-54.19921875,0.0
-98.14453125,-47.8515625,-36.62109375,-43.9453125,0.0
-97.65625,-41.50390625,-54.6875,-44.921875,0.0
-82.51953125,-27.34375,-35.64453125,-49.31640625,0.0
-49.8046875,-9.27734375,-21.484375,-26.85546875,0.0
-40.0390625,-6.8359375,-25.87890625,-7.32421875,0.0
-75.1953125,-48.33984375,-53.22265625,-32.2265625,0.0
-85.44921875,-68.359375,-61.03515625,-54.6875,0.0
-76.66015625,-49.8046875,-49.8046875,-59.08203125,0.0
-64.94140625,-30.76171875,-40.0390625,-40.52734375,0.0
-74.70703125,-27.83203125,-52.24609375,-44.43359375,0.0
-97.16796875,-43.45703125,-65.91796875,-78.125,0.0
-82.51953125,-40.52734375,-46.38671875,-66.40625,0.0
-70.80078125,-43.45703125,-25.390625,-43.45703125,0.0
-38.57421875,-10.25390625,-22.4609375,-16.6015625,0.0
-49.31640625,-20.99609375,-55.6640625,-45.8984375,0.0
-98.6328125,-82.51953125,-65.4296875,-100.5859375,0.0
-84.47265625,-67.3828125,-56.15234375,-81.54296875,0.0
-11.71875,6.34765625,-17.578125,-8.7890625,0.0
-3.41796875,4.39453125,-18.5546875,9.765625,0.0
-6.34765625,1.46484375,-12.20703125,15.625,0.0
-11.23046875,-0.9765625,-17.578125,5.859375,0.0
-1.953125,3.90625,-13.671875,0.48828125,0.0
11.71875,5.859375,-14.6484375,10.25390625,0.0
17.08984375,1.46484375,-25.390625,19.53125,0.0
14.16015625,1.953125,-32.71484375,6.34765625,0.0
11.71875,9.27734375,-35.15625,0.48828125,0.0
14.6484375,14.6484375,-23.4375,8.30078125,0.0
16.11328125,15.13671875,-15.625,13.18359375,0.0
13.671875,16.11328125,-11.23046875,14.6484375,0.0
6.34765625,4.39453125,-18.5546875,-9.27734375,0.0
196.77734375,189.453125,160.15625,166.9921875,0.0
417.48046875,417.48046875,382.8125,403.80859375,0.0
420.41015625,443.359375,398.4375,436.5234375,0.0
396.97265625,442.3828125,376.46484375,434.08203125,0.0
380.37109375,437.98828125,361.81640625,420.41015625,0.0
364.74609375,421.875,349.609375,409.66796875,0.0
343.26171875,397.94921875,319.3359375,397.94921875,0.0
326.66015625,387.20703125,281.73828125,366.69921875,0.0
315.91796875,375.48828125,257.32421875,335.9375,0.0
308.59375,360.83984375,247.0703125,329.58984375,0.0
290.52734375,336.9140625,229.98046875,327.1484375,0.0
267.578125,309.08203125,204.1015625,310.546875,0.0
258.30078125,292.48046875,177.734375,287.109375,0.0
257.32421875,286.62109375,161.1328125,277.83203125,0.0
256.34765625,279.78515625,143.06640625,276.85546875,0.0
235.83984375,256.8359375,113.28125,261.71875,0.0
216.30859375,236.81640625,115.72265625,241.2109375,0.0
223.6328125,226.07421875,130.859375,230.46875,0.0
217.7734375,201.66015625,101.5625,218.75,0.0
202.1484375,175.29296875,85.44921875,203.125,0.0
200.1953125,166.015625,92.28515625,188.96484375,0.0
205.56640625,169.43359375,94.7265625,178.7109375,0.0
197.265625,165.52734375,92.7734375,175.78125,0.0
166.50390625,143.5546875,69.82421875,162.109375,0.0
145.99609375,127.9296875,67.87109375,149.90234375,0.0
139.6484375,124.0234375,73.73046875,143.5546875,0.0
139.6484375,120.1171875,69.82421875,142.08984375,0.0
128.41796875,99.609375,61.03515625,133.7890625,0.0
115.234375,83.0078125,54.6875,122.0703125,0.0
115.72265625,88.8671875,43.45703125,111.81640625,0.0
109.86328125,84.47265625,26.85546875,95.703125,0.0
98.14453125,74.70703125,17.578125,94.23828125,0.0
99.609375,72.265625,15.625,99.609375,0.0
103.515625,63.96484375,26.3671875,88.37890625,0.0
95.703125,60.546875,12.6953125,73.2421875,0.0
93.26171875,59.08203125,1.46484375,74.21875,0.0
99.609375,52.734375,10.7421875,78.61328125,0.0
88.8671875,52.734375,8.30078125,65.91796875,0.0
76.66015625,56.15234375,10.25390625,57.12890625,0.0
87.890625,57.12890625,3.90625,74.21875,0.0
93.26171875,57.6171875,3.90625,81.0546875,0.0
69.3359375,43.45703125,-3.41796875,61.03515625,0.0
57.6171875,33.69140625,-28.3203125,42.48046875,0.0
73.2421875,48.33984375,-24.4140625,50.78125,0.0
81.54296875,50.29296875,-1.953125,63.4765625,0.0
64.94140625,38.0859375,0.48828125,45.8984375,0.0
