-68.359375,-38.57421875,-33.69140625,-66.40625
-53.7109375,-36.1328125,-35.15625,-89.84375
-45.8984375,-26.3671875,-30.76171875,-78.61328125
-40.0390625,-36.62109375,-26.85546875,-51.26953125
-29.296875,-46.875,-23.4375,-30.76171875
-11.71875,-41.015625,-24.90234375,-30.2734375
9.27734375,-28.80859375,-28.80859375,-40.0390625
-8.30078125,-29.296875,-35.64453125,-32.2265625
-36.62109375,-42.96875,-43.9453125,-28.3203125
-22.94921875,-38.57421875,-29.78515625,-27.83203125
5.859375,-28.80859375,-28.80859375,-18.06640625
2.9296875,-29.78515625,-33.69140625,-18.06640625
-20.01953125,-24.90234375,-33.69140625,-29.296875
-26.85546875,-26.85546875,-37.109375,-40.0390625
-21.484375,-38.0859375,-38.57421875,-33.69140625
-20.99609375,-26.85546875,-45.8984375,-32.2265625
-26.85546875,-20.5078125,-43.9453125,-53.7109375
-40.52734375,-23.4375,-43.9453125,-63.96484375
-50.78125,-25.87890625,-49.8046875,-66.40625
-61.03515625,-28.80859375,-47.36328125,-76.171875
-79.58984375,-30.76171875,-42.48046875,-71.2890625
-95.703125,-36.1328125,-36.62109375,-61.03515625
-78.61328125,-34.66796875,-38.0859375,-68.84765625
-58.10546875,-33.69140625,-44.43359375,-68.84765625
-69.3359375,-35.64453125,-42.96875,-62.01171875
-80.56640625,-36.62109375,-45.41015625,-65.4296875
-76.66015625,-36.62109375,-57.6171875,-80.56640625
-66.89453125,-36.1328125,-49.8046875,-84.47265625
-56.15234375,-40.52734375,-47.36328125,-71.2890625
-56.640625,-50.78125,-48.828125,-61.5234375
-54.19921875,-54.6875,-46.875,-54.19921875
-52.24609375,-48.828125,-51.26953125,-52.734375
-29.78515625,-47.8515625,-43.45703125,-29.78515625
-18.5546875,-53.7109375,-40.0390625,-24.90234375
-25.390625,-51.7578125,-44.921875,-35.64453125
-26.85546875,-46.875,-48.828125,-36.62109375
-20.99609375,-54.6875,-49.8046875,-36.1328125
-19.53125,-64.453125,-40.52734375,-29.78515625
-33.69140625,-53.22265625,-39.55078125,-26.3671875
-52.24609375,-51.7578125,-46.875,-31.73828125
-48.33984375,-57.6171875,-44.43359375,-27.83203125
-38.57421875,-57.6171875,-38.57421875,-21.484375
-50.78125,-60.546875,-42.96875,-22.4609375
-56.15234375,-60.546875,-49.8046875,-30.2734375
-54.19921875,-54.19921875,-44.43359375,-41.9921875
-49.8046875,-54.19921875,-35.64453125,-36.1328125
-51.26953125,-54.6875,-40.0390625,-34.66796875
-62.5,-57.12890625,-46.38671875,-34.66796875
-63.96484375,-61.03515625,-44.43359375,-21.484375
-55.6640625,-60.05859375,-42.96875,-22.4609375
-53.22265625,-57.12890625,-43.45703125,-47.8515625
-59.5703125,-63.4765625,-49.31640625,-41.015625
-48.33984375,-62.01171875,-56.15234375,-40.0390625
-36.1328125,-61.03515625,-48.828125,-53.7109375
-44.921875,-67.87109375,-47.36328125,-41.50390625
-51.26953125,-62.98828125,-54.6875,-47.36328125
-46.875,-59.08203125,-58.10546875,-59.08203125
-51.26953125,-68.84765625,-53.7109375,-55.6640625
-51.26953125,-66.89453125,-54.6875,-57.6171875
-48.33984375,-67.3828125,-64.453125,-49.31640625
-52.24609375,-67.87109375,-63.96484375,-59.08203125
-51.7578125,-62.98828125,-59.08203125,-47.8515625
-55.17578125,-64.453125,-55.17578125,-44.43359375
-54.19921875,-71.2890625,-57.6171875,-58.59375
-48.828125,-68.359375,-49.31640625,-47.8515625
-57.6171875,-72.265625,-44.921875,-51.7578125
-47.36328125,-80.078125,-40.52734375,-51.26953125
-42.96875,-74.21875,-46.38671875,-46.38671875
-47.8515625,-79.1015625,-59.08203125,-33.69140625
-47.36328125,-74.70703125,-44.921875,-14.6484375
-47.8515625,-67.3828125,-43.9453125,-21.484375
-55.17578125,-65.4296875,-48.33984375,-32.2265625
-67.3828125,-65.91796875,-42.48046875,-33.203125
-65.91796875,-64.453125,-46.875,-37.109375
-54.19921875,-67.3828125,-51.26953125,-41.015625
-39.0625,-70.80078125,-46.875,-43.45703125
-32.71484375,-69.3359375,-47.8515625,-31.25
-41.015625,-69.82421875,-48.828125,-29.296875
-23.92578125,-67.3828125,-48.828125,-39.0625
-15.625,-70.3125,-57.12890625,-38.57421875
-27.34375,-75.68359375,-56.640625,-39.55078125
-27.34375,-69.3359375,-62.5,-55.6640625
-29.296875,-67.3828125,-71.2890625,-69.82421875
-40.52734375,-73.2421875,-58.10546875,-67.87109375
-49.31640625,-77.63671875,-57.6171875,-63.96484375
-48.33984375,-77.1484375,-60.546875,-55.6640625
-39.55078125,-71.2890625,-55.6640625,-50.78125
-46.875,-76.66015625,-56.640625,-59.08203125
-61.03515625,-83.984375,-60.05859375,-59.08203125
-62.01171875,-83.49609375,-61.03515625,-33.203125
-50.78125,-88.37890625,-59.5703125,-31.25
-41.50390625,-93.75,-60.546875,-42.96875
-42.96875,-90.8203125,-56.640625,-26.85546875
-39.0625,-91.30859375,-60.546875,-12.6953125
-41.015625,-96.6796875,-61.5234375,-27.83203125
-43.9453125,-92.7734375,-68.84765625,-44.43359375
-34.1796875,-92.28515625,-69.82421875,-28.80859375
-19.53125,-90.8203125,-56.640625,-28.80859375
-19.53125,-94.23828125,-51.7578125,-46.875
-28.80859375,-98.14453125,-60.05859375,-43.45703125
-18.5546875,-88.37890625,-68.359375,-36.62109375
